ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile
4490,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4
7958,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7870,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8041,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7557,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
8036,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8274,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
7558,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11756,9,7,0,0,0,0,3,0,1,2,0,0,5,402,314,4
11757,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
7556,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7561,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
2990,2,1,0,0,2,0,3,4,0,1,26,8,34,450,345,4
7559,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7684,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7683,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7682,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11602,9,15,0,0,2,0,3,2,0,1,35,4,180,1207,898,4
7685,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
3514,9,10,0,0,2,0,3,4,0,1,20,7,29,453,348,4
4448,20,18,0,0,2,0,3,4,0,1,45,1,80,767,598,4
7639,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11032,1,15,0,0,2,0,3,2,0,1,2,1,74,1709,1266,4
3822,9,15,0,0,0,1,3,0,1,7,22,7,30,678,530,4
8404,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
1645,9,7,0,0,0,1,3,0,1,1,0,0,5,402,314,4
7963,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
4602,0,15,0,0,2,0,3,4,0,1,2,1,156,805,624,4
1646,9,7,0,0,0,1,3,0,1,1,0,0,5,402,314,4
412,1,15,0,0,2,0,3,4,0,1,4,3,4,156,130,1
1644,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4
10893,1,15,0,0,2,0,3,2,0,1,4,3,4,1679,209,4
3084,6,6,0,0,2,0,3,4,0,1,16,5,23,489,379,4
7634,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7637,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
6631,16,10,0,0,2,1,3,4,0,1,20,7,29,1120,837,4
8273,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3676,6,3,0,0,4,0,3,17,0,1,20,7,29,654,509,4
4620,5,6,0,0,4,0,3,27,0,1,20,7,227,810,628,4
9892,1,15,0,0,2,1,3,4,0,1,30,2,41,1589,540,4
1013,6,6,0,0,2,0,3,4,0,1,51,1,132,298,230,4
3709,6,6,0,0,2,0,3,4,0,1,62,5,147,666,519,4
4696,6,5,0,0,4,0,3,17,0,1,20,7,29,830,448,4
1591,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
881,1,15,0,0,2,0,3,4,0,1,4,3,4,272,209,4
8337,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3657,6,6,0,0,2,0,3,4,0,1,51,1,132,646,502,4
8040,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8332,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
10068,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4
10066,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4
10064,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4
7039,6,5,0,0,4,0,3,17,0,1,20,7,29,1261,509,4
5440,3,9,0,0,2,0,3,4,0,1,28,3,37,919,688,4
7959,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
1083,5,6,0,0,2,0,3,4,0,1,34,1,50,329,257,8
8637,9,6,0,0,0,0,3,0,0,1,0,0,5,1399,20,8
1496,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4
3658,6,6,0,0,2,0,3,4,0,1,51,1,132,646,502,4
9675,9,15,0,0,2,0,3,4,0,1,4,3,146,1510,1116,1
11375,16,10,0,0,2,0,3,4,0,1,35,4,189,1787,1327,4
11862,9,10,0,0,2,0,3,4,0,1,20,7,29,453,348,4
8277,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
8275,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
1634,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4
9296,6,6,0,0,2,0,3,4,0,1,11,3,18,1410,756,4
1632,9,7,0,0,0,1,3,0,3,1,0,0,5,402,314,4
2882,0,7,0,0,2,0,3,2,0,1,3,2,3,426,330,4
8333,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
13172,9,4,0,0,0,0,3,0,0,1,1,0,1,2000,1478,4
3846,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4
9298,6,6,0,0,2,0,3,4,0,1,11,3,18,1410,756,4
3457,9,4,0,0,2,0,3,4,0,1,35,4,203,600,466,4
1367,6,6,0,0,2,0,3,4,0,1,11,3,18,394,301,4
10949,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
13452,6,6,0,0,4,1,3,24,0,1,20,7,29,2029,348,4
6619,1,7,0,0,2,1,3,4,0,1,28,3,37,1113,830,4
9569,6,6,0,0,2,1,3,4,0,1,35,4,189,1476,1091,4
9603,17,1,0,0,2,1,3,4,0,1,34,1,56,1484,1097,4
11340,16,4,0,0,2,0,3,4,0,1,16,5,23,1778,1321,4
3062,0,9,0,,,1,3,,3,2,44,10,79,475,367,
9752,5,6,0,0,2,1,3,4,0,1,6,5,7,1544,1139,4
3242,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
8037,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
9529,9,15,0,0,2,0,3,4,0,1,49,9,128,1461,731,4
8039,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3817,9,15,0,0,2,1,3,4,0,1,4,3,146,677,529,1
5998,9,15,0,0,2,1,3,4,0,1,20,7,29,1009,635,4
11720,20,6,0,0,2,1,3,4,0,1,34,1,50,1883,1400,4
3375,17,17,0,0,2,1,3,4,0,1,10,0,49,578,447,4
7771,5,5,0,0,8,0,3,9,0,1,17,1,177,1331,981,4
11855,6,3,0,0,4,1,3,17,0,1,20,7,29,1909,348,4
3819,9,15,0,0,2,1,3,4,0,1,4,3,146,677,529,1
11385,16,10,0,0,2,1,3,4,0,1,35,4,189,1787,1327,4
11536,1,15,0,0,2,1,3,4,0,1,4,3,202,1836,1364,4
11387,16,10,0,0,2,1,3,4,0,1,35,4,189,1788,1327,4
8186,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4
3650,16,15,0,0,2,1,3,4,0,1,34,1,117,643,143,4
11389,16,10,0,0,2,1,3,4,0,1,35,4,189,1788,1327,4
3040,16,4,0,0,2,1,3,4,0,1,25,1,33,467,359,4
5515,6,6,0,0,2,1,3,4,0,1,64,1,232,939,701,4
7772,5,5,0,0,8,0,3,9,0,1,17,1,177,1331,981,4
11537,1,15,0,0,2,1,3,4,0,1,4,3,202,1836,1364,4
11911,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
4426,16,,0,0,0,0,3,0,0,1,0,0,106,763,595,4
7828,1,15,0,0,2,0,3,2,0,1,24,2,32,1344,991,4
3405,5,5,0,0,2,0,3,2,0,1,4,3,4,586,455,25
10098,20,5,0,0,4,0,3,3,0,1,1,0,1,1621,1199,4
11912,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
12384,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
7829,1,15,0,0,2,0,3,2,0,1,24,2,32,1344,991,4
3406,5,5,0,0,2,0,3,2,0,1,4,3,4,586,455,25
11913,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
7830,1,15,0,0,2,0,3,2,0,1,24,2,32,1344,991,4
1459,16,0,0,0,2,1,3,4,1,0,0,0,5,402,314,4
1458,16,0,0,0,2,1,3,4,1,0,0,0,5,402,314,4
1019,6,6,0,0,2,0,3,4,0,1,51,1,132,299,230,4
5932,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
6472,9,4,0,0,2,0,3,4,0,1,17,1,73,1054,780,4
2384,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
6360,3,9,0,0,2,0,3,4,0,1,28,3,37,919,688,4
5933,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
9976,16,4,0,0,0,0,3,0,0,1,0,0,5,696,311,4
2096,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2097,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
2098,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
10024,16,4,0,0,0,1,3,0,0,1,0,0,5,696,311,4
9567,6,6,0,0,2,0,3,4,0,1,35,4,189,1476,1091,4
26,7,8,0,0,4,0,2,5,2,1,9,6,10,15,14,7
773,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
778,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
2254,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8
2225,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
13116,7,8,0,0,2,0,3,4,0,1,0,0,71,1981,1465,5
11270,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2226,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8650,6,6,0,0,2,0,3,4,0,1,0,0,107,1400,20,4
1131,17,3,0,0,2,0,3,4,0,1,0,0,0,348,273,4
5569,6,6,0,0,2,0,3,4,0,1,21,5,28,950,709,4
9909,0,4,0,0,2,0,3,4,0,1,0,0,0,1596,1179,32
9910,0,,0,0,2,0,3,4,0,1,0,0,0,1596,1179,32
796,16,4,0,0,2,0,3,4,0,1,1,0,12,251,54,4
7194,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
12347,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
6923,1,4,0,0,0,1,3,0,0,1,0,0,160,1216,904,4
12348,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
3386,3,1,0,0,2,0,3,2,0,1,21,5,28,580,449,4
787,16,4,0,0,2,1,3,4,0,1,1,0,12,251,54,4
4786,16,4,0,0,2,1,3,2,3,1,10,0,229,873,314,4
7069,0,7,0,0,2,0,3,4,0,1,7,4,8,1267,934,4
788,16,4,0,0,2,1,3,4,0,1,1,0,12,251,54,4
3781,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
12553,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
4019,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4
1360,5,3,0,0,6,0,3,14,0,1,12,5,21,391,303,4
6496,3,,0,0,8,0,3,9,1,2,10,0,14,1066,791,10
6497,10,,0,0,8,0,3,9,1,2,10,0,14,1066,791,10
12379,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
11250,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2087,1,7,0,0,2,0,3,4,0,1,0,0,5,420,19,8
9710,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
9714,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
198,6,6,0,0,2,0,3,2,0,1,0,0,0,86,78,8
9711,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
9715,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
91,6,10,0,0,2,0,3,4,0,1,1,0,1,53,48,4
10907,16,10,0,0,2,0,3,4,0,1,0,0,143,1682,1245,4
2086,1,7,0,0,2,0,3,4,0,1,0,0,5,420,19,8
4797,16,4,0,0,2,1,3,2,0,1,10,0,229,874,314,4
12132,16,0,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
18,4,3,0,0,4,0,2,5,0,1,0,0,0,8,7,3
4270,16,4,0,0,2,0,3,4,1,0,0,0,5,735,252,4
8698,6,0,0,0,2,0,3,4,1,0,0,0,107,1400,20,4
8699,6,0,0,0,2,0,3,4,3,1,0,0,107,1400,20,4
11129,1,10,0,0,2,0,3,4,0,1,10,0,61,1745,1295,5
11130,1,10,0,0,2,0,3,4,0,1,10,0,61,1745,1295,5
4784,16,4,0,0,2,1,3,2,3,1,10,0,229,873,314,4
484,16,10,0,0,2,0,3,4,0,1,1,0,12,184,154,4
12390,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
4783,16,4,0,0,2,1,3,2,0,1,10,0,229,873,314,4
12330,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8547,16,15,0,0,1,1,3,2,0,0,1,0,1,1373,1019,4
3571,5,17,0,0,2,0,3,4,1,0,0,0,0,626,489,1
4833,8,8,0,0,4,0,3,5,0,1,0,0,0,883,667,7
12289,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
12290,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
4154,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4
8700,6,0,0,0,2,0,3,4,3,1,0,0,107,1400,20,4
10073,16,,0,0,0,1,3,0,3,1,0,0,5,696,311,4
10072,16,4,0,0,0,1,3,0,3,1,0,0,5,696,311,4
5544,6,6,0,0,2,0,3,4,0,1,21,5,28,949,709,4
3837,9,4,0,0,2,1,3,4,0,1,22,7,30,683,533,8
4856,6,0,0,0,8,1,3,2,0,7,0,0,5,886,16,7
5545,6,6,0,0,2,0,3,4,0,1,21,5,28,949,709,4
3838,9,4,0,0,2,1,3,4,0,1,22,7,30,683,533,8
2191,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
3177,1,15,0,0,2,0,3,2,0,1,26,8,43,516,403,8
5568,6,6,0,0,2,0,3,4,0,1,21,5,28,950,709,4
7353,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
8705,6,0,0,0,2,0,3,4,1,0,0,0,107,1400,20,4
2196,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
3176,1,15,0,0,2,0,3,2,0,1,26,8,43,516,403,8
2126,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
12049,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
4843,6,6,0,0,2,0,3,4,0,1,0,0,5,885,16,8
4847,6,6,0,0,2,0,3,4,0,1,0,0,5,885,16,8
5557,6,6,0,0,2,0,3,4,0,1,21,5,28,950,709,4
2002,5,3,0,0,2,0,3,4,1,0,0,0,0,408,319,1
6419,6,6,0,0,2,0,3,2,0,1,16,5,95,1044,770,5
2487,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
3638,9,4,0,0,2,1,3,4,0,1,0,0,120,641,498,4
9712,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
9716,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
11254,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
1983,5,5,0,0,2,1,3,4,0,1,0,0,161,406,318,4
9713,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
9717,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
11255,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
12002,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
7628,7,18,0,0,2,1,3,2,3,1,10,0,75,1321,942,4
2089,1,7,0,0,2,0,3,4,0,1,0,0,5,420,19,8
5605,6,6,0,0,6,0,3,14,0,1,43,4,76,963,714,4
285,4,18,0,0,1,1,3,12,0,1,10,0,63,116,99,4
10444,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
8422,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
2456,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
86,6,10,0,0,2,0,3,4,0,1,1,0,1,53,48,4
2139,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
5,3,2,0,0,2,1,3,2,0,1,4,3,4,4,4,1
2140,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11296,6,5,0,0,2,1,3,2,0,7,0,0,13,1776,18,8
11410,9,10,0,0,0,0,3,0,0,1,0,0,143,1798,316,4
1968,5,5,0,0,2,1,3,4,0,1,0,0,161,407,318,4
920,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
12302,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
1102,3,,0,0,8,0,3,9,1,2,10,0,14,337,264,3
918,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
2398,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
12303,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
12304,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
919,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
3377,1,15,0,0,2,0,3,4,0,1,20,7,29,579,448,4
5929,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
10997,1,4,0,0,2,1,3,4,0,1,35,4,180,1699,1257,4
10998,1,4,0,0,2,1,3,4,0,1,35,4,180,1699,1257,4
190,7,,0,0,2,0,3,4,0,1,9,6,48,84,76,15
6974,16,4,0,0,2,1,3,4,0,1,0,0,106,1235,918,4
8488,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
3617,0,,0,0,8,0,3,9,0,1,10,0,49,637,496,4
8096,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8391,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
2151,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8486,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
2506,16,0,0,0,2,1,3,4,1,0,0,0,0,20,19,8
6435,6,4,0,0,2,0,3,2,1,2,34,1,50,1048,774,4
11905,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
1298,5,5,0,0,2,0,3,2,0,1,0,0,5,14,13,7
2022,5,3,0,0,2,1,3,4,0,7,0,0,0,408,319,1
13145,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
13151,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
1299,5,5,0,0,2,0,3,2,0,1,0,0,5,14,13,7
2174,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11251,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2176,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
1249,6,6,0,0,2,0,3,2,0,1,4,3,146,382,260,8
2175,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
1250,6,6,0,0,2,0,3,2,0,1,4,3,146,382,260,8
4841,1,7,0,0,0,0,3,0,0,1,0,0,5,17,16,7
92,6,10,0,0,2,0,3,4,0,1,1,0,1,53,48,4
2374,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
10878,9,15,0,0,2,0,3,4,0,1,2,1,156,1670,1236,4
2375,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
10879,9,15,0,0,2,0,3,4,0,1,2,1,156,1670,1236,4
12052,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
4157,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4
2240,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
8635,9,6,0,0,0,0,3,0,0,1,0,0,5,1399,20,8
9619,6,4,0,0,2,0,3,4,0,1,10,0,108,1403,20,4
11215,1,7,0,0,1,1,3,1,0,0,1,0,1,1771,1317,4
9389,16,10,0,0,2,0,3,2,0,1,7,4,8,1425,1053,4
185,1,9,0,0,6,1,3,6,0,1,33,5,47,82,74,3
11906,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
7355,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
11576,7,3,0,0,4,0,3,6,0,1,1,0,294,1849,1375,4
11907,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30
8457,16,10,0,0,2,0,3,4,3,0,0,0,5,1354,1001,4
2444,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
11523,6,,0,0,2,0,3,4,0,1,1,0,1,1834,1045,1
2439,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8
7635,7,5,0,0,2,1,3,2,1,1,10,0,75,1321,942,4
10359,6,10,0,0,2,1,3,4,3,7,0,0,5,696,311,4
23,5,6,0,0,2,0,2,4,2,1,8,2,9,13,12,6
12323,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8692,6,0,0,0,2,0,3,4,1,0,0,0,107,1400,20,4
8690,6,0,0,0,2,0,3,4,3,1,0,0,107,1400,20,4
12324,16,10,0,0,2,0,3,4,1,2,0,0,5,1777,1320,4
2250,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8
11470,0,7,0,0,2,1,3,4,0,1,48,0,87,1823,1353,4
12325,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
11286,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
3776,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
8668,6,18,0,0,2,1,3,4,0,7,0,0,107,1400,20,4
8648,9,6,0,0,0,0,3,0,0,1,0,0,5,1399,20,8
10215,6,18,0,0,2,1,3,4,0,7,0,0,5,696,311,4
1998,5,3,0,0,2,1,3,4,0,1,0,0,0,408,319,1
7004,2,1,0,0,1,1,3,12,1,2,0,0,5,1253,314,4
4026,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4
8441,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
12004,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
450,4,,0,0,9,1,3,3,0,3,49,9,88,167,140,4
8442,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8443,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8086,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
5483,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
496,2,11,0,0,2,0,3,2,0,1,10,0,97,187,156,4
497,2,11,0,0,2,0,3,2,1,2,10,0,97,187,156,4
12337,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
12338,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8360,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
7379,7,5,0,0,2,0,3,2,0,1,10,0,14,1323,942,4
8379,16,10,0,0,2,1,3,4,3,7,0,0,5,1354,1001,4
741,16,6,0,0,2,0,3,4,0,1,10,0,63,244,187,4
8355,16,10,0,0,2,0,3,4,3,0,0,0,5,1354,1001,4
7819,5,6,0,0,2,0,3,2,0,1,34,1,50,1341,989,4
3055,17,5,0,0,2,0,3,4,0,1,10,0,65,473,365,4
8448,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8449,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
7820,5,6,0,0,2,0,3,2,0,1,34,1,50,1341,989,4
11349,3,,0,0,8,1,3,9,1,2,10,0,14,1781,1324,10
795,16,4,0,0,2,0,3,4,0,1,1,0,12,251,54,4
11729,20,6,0,0,2,0,3,4,0,1,34,1,50,1883,1400,4
5497,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
5498,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
8483,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
3459,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
11728,20,6,0,0,2,0,3,4,0,1,34,1,50,1883,1400,4
3411,9,15,0,0,8,1,3,2,0,1,60,5,142,588,457,4
10397,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
11730,20,6,0,0,2,0,3,4,0,1,34,1,50,1883,1400,4
3412,9,15,0,0,2,1,3,2,0,1,60,5,142,588,457,4
12083,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
503,2,11,0,0,2,0,3,4,0,1,10,0,97,187,156,4
5917,0,1,0,0,0,0,3,0,0,1,0,0,107,997,737,4
1424,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4
1973,5,5,0,0,2,1,3,4,0,1,0,0,161,407,318,4
2092,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
9794,9,4,0,0,2,0,3,2,0,1,6,5,7,1564,1154,4
13373,9,4,0,0,2,0,3,4,0,1,1,0,1,2006,1483,4
11151,0,9,0,0,2,1,3,4,0,1,52,11,98,1753,1302,4
12284,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
4548,17,3,0,0,2,0,3,4,0,1,0,0,107,792,427,4
5551,6,6,0,0,2,0,3,4,0,1,21,5,28,950,709,4
1084,5,6,0,0,2,0,3,4,0,1,34,1,50,329,257,8
797,16,4,0,0,2,0,3,4,1,2,1,0,12,251,54,4
4251,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4
1085,5,6,0,0,2,0,3,4,0,1,34,1,50,329,257,8
2368,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11272,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
11273,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
4712,9,10,0,0,6,0,3,14,0,1,43,4,76,838,641,4
4713,2,9,0,0,3,0,3,14,0,1,43,4,76,838,641,4
11274,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
2492,16,,0,0,2,1,3,4,0,0,0,0,0,20,19,8
8503,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
2127,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8502,16,10,0,0,2,1,3,4,0,1,0,0,5,1354,1001,4
4451,1,10,0,0,2,1,3,4,0,1,45,1,80,768,599,4
8500,16,10,0,0,2,1,3,4,3,7,0,0,5,1354,1001,4
2190,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
10422,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
12416,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
12418,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
8715,6,0,0,0,2,1,3,4,3,7,0,0,107,1400,20,4
11998,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
8423,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
8106,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
3373,10,11,0,0,2,0,3,4,0,1,0,0,107,577,446,4
10531,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4
4143,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4
4750,5,3,0,0,2,0,3,2,0,1,0,0,0,854,646,5
9634,17,3,0,0,2,0,3,4,0,1,0,0,0,22,20,8
8725,6,0,0,0,2,1,3,4,0,7,0,0,107,1400,20,4
2379,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
8368,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
7287,0,2,0,0,2,0,3,2,0,1,10,0,169,1295,958,4
11283,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8
11304,6,5,0,0,2,1,3,2,0,7,0,0,13,1776,18,8
1081,0,7,0,0,2,1,3,4,0,1,61,0,145,328,256,4
