ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
4138,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4,1
7129,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7132,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
2277,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
7130,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7134,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7104,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7102,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7133,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7131,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7175,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
2060,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7,3
6424,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7,5
11258,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8,3
2221,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
13140,17,3,0,0,2,0,3,4,0,1,0,0,0,1990,1471,4,3
10118,0,7,0,0,2,0,3,4,0,1,10,0,169,1631,1206,4,1
11259,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8,3
2222,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
10119,0,7,0,0,2,0,3,4,0,1,10,0,169,1631,1206,4,1
11306,6,5,0,0,2,0,3,2,1,0,0,0,13,1776,18,8,3
12398,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
9762,1,7,0,0,2,0,3,2,0,1,51,1,94,1547,1142,8,2
3470,9,4,0,0,2,0,3,4,0,1,35,4,203,600,466,4,2
3471,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
3472,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
3473,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
3474,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
3475,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
7008,4,18,0,0,2,0,3,2,0,1,17,1,251,1256,217,1,0
1963,5,5,0,0,2,0,3,4,0,7,0,0,161,407,318,4,1
12395,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
7117,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4,1
3172,1,15,0,0,4,0,3,14,1,1,43,4,76,515,402,8,13
4441,20,18,0,0,2,0,3,4,,6,45,1,80,767,598,4,2
7116,4,18,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
12333,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
7150,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
3171,6,6,0,0,4,0,3,14,1,1,43,4,76,514,402,8,13
8713,6,0,0,0,2,0,3,4,3,1,0,0,107,1400,20,4,3
2403,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
12334,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
9856,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4,6
7105,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7106,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7135,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7141,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7139,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
6520,16,4,0,0,2,1,3,4,0,1,6,5,7,1069,647,4,2
7137,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7107,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7136,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7142,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7140,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7138,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
2480,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8,3
2483,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8,3
8112,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
1474,16,0,0,0,2,0,3,4,1,0,0,0,5,402,314,4,1
7114,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7145,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7149,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
732,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4,1
11010,8,19,0,0,2,0,3,4,0,1,12,5,21,1704,1262,9,0
7181,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
8127,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4,1
7217,17,5,0,0,2,0,3,4,0,1,10,0,65,1278,943,4,1
7113,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
11623,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4,2
11359,0,7,0,0,2,1,3,2,0,1,51,1,94,1783,1325,4,2
2129,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
7146,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7148,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7147,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7111,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4,1
7361,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7097,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7126,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7115,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4,1
7128,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
6846,8,8,0,0,2,0,3,30,0,1,40,6,249,1184,884,6,0
7127,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7112,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7099,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7098,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
4023,9,7,0,0,0,0,3,0,0,1,0,0,5,735,252,4,1
7347,7,5,0,0,2,1,3,2,3,2,10,0,75,1321,942,4,1
7726,9,10,0,0,2,0,3,4,0,1,2,1,156,1324,976,4,2
7125,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7096,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
4549,17,3,0,0,2,0,3,4,0,1,0,0,107,792,427,4,3
12277,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
7123,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7095,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
770,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4,11
776,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4,11
7166,0,7,0,0,2,1,3,4,0,1,7,4,8,1268,934,4,1
7077,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4,1
6779,1,4,0,0,2,0,3,4,0,1,40,6,68,1158,861,33,0
12278,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
360,6,4,0,,,0,3,,0,1,44,10,79,146,121,,13
7124,0,7,0,0,2,0,3,4,1,2,7,4,8,1268,934,4,1
10428,6,0,0,0,2,1,3,4,1,0,0,0,5,696,311,4,1
2391,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
8446,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
2437,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8,3
11003,8,8,0,0,2,0,3,32,0,1,76,6,289,1700,1258,15,0
2200,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2112,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
1676,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
2113,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
3810,0,18,0,0,5,0,3,7,1,1,29,8,100,674,526,10,0
2201,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2202,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8,3
1677,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4,1
1678,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4,1
11358,0,7,0,0,2,0,3,2,0,1,51,1,94,1783,1325,4,2
9511,6,5,0,0,2,0,3,4,0,1,2,1,2,1459,1079,4,0
354,6,6,0,0,2,0,3,4,0,1,8,2,9,145,120,4,0
9510,6,5,0,0,2,1,3,4,0,1,2,1,2,1459,1079,4,0
4243,16,4,0,0,2,1,3,4,1,7,0,0,5,735,252,4,1
7334,7,17,0,0,0,0,3,2,0,1,10,0,75,1321,942,4,1
2458,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8,3
10448,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
1920,5,,0,0,2,1,3,4,0,7,0,0,0,405,316,1,3
10445,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
11883,17,17,0,0,2,0,3,4,1,2,6,5,7,1919,1424,4,2
6345,6,10,0,0,2,0,3,4,1,2,8,2,155,1028,759,4,4
4457,17,17,0,0,2,1,3,4,1,2,46,1,81,774,604,4,2
11724,20,5,0,0,2,1,3,2,1,2,34,1,50,1882,1400,4,2
11884,17,17,0,0,2,0,3,4,1,2,6,5,7,1919,1424,4,2
9698,14,11,0,0,1,1,3,12,1,0,10,0,61,1524,96,4,7
9699,14,11,0,0,1,1,3,12,0,0,10,0,61,1525,96,4,7
10097,20,5,0,0,4,0,3,6,0,1,1,0,1,1621,1199,4,0
8599,8,8,0,0,4,0,3,5,0,1,0,0,13,19,18,8,0
3619,1,4,0,0,2,0,3,4,0,1,0,0,160,639,498,4,1
5919,1,7,0,0,2,0,3,4,0,1,0,0,107,997,737,4,1
2106,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
11478,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20,0
11486,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20,0
2107,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
11289,6,5,0,0,2,0,3,2,0,1,0,0,13,1776,18,8,3
11984,16,0,0,0,2,0,3,4,1,0,10,0,75,1946,1320,4,0
1668,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
2031,5,3,0,0,2,0,3,4,0,1,0,0,0,408,319,1,3
9763,1,7,0,0,2,0,3,2,0,1,51,1,94,1547,1142,8,2
2032,5,3,0,0,2,0,3,4,0,1,0,0,0,408,319,1,3
9764,1,7,0,0,2,1,3,2,0,1,51,1,94,1547,1142,8,2
1312,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7,3
1316,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7,3
9765,1,7,0,0,2,1,3,2,0,1,51,1,94,1547,1142,8,2
10483,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4,1
6346,6,10,0,0,2,0,3,4,1,2,8,2,155,1028,759,4,4
11723,20,5,0,0,2,1,3,2,1,2,34,1,50,1882,1400,4,2
5973,8,8,0,0,4,0,3,5,0,1,0,0,0,1004,693,11,0
5975,8,8,0,0,4,0,3,5,0,1,0,0,0,1004,693,11,0
11908,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30,11
2266,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8,3
10462,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4,1
10466,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4,1
11909,5,5,0,0,2,0,3,2,0,1,0,0,13,1926,1427,30,11
10534,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
2477,16,0,0,0,2,1,3,4,0,0,0,0,0,20,19,8,3
10461,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
8625,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8,3
8627,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8,3
508,2,,0,0,2,0,3,4,0,1,10,0,97,187,156,4,7
10877,9,15,0,0,2,0,3,4,0,1,2,1,156,1670,1236,4,2
1342,5,5,0,0,2,0,3,4,0,1,0,0,5,14,13,7,3
8128,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4,1
12389,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4,1
4755,5,3,0,0,2,0,3,4,0,1,0,0,0,857,646,4,3
2497,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8,3
8375,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
8879,6,0,0,0,2,1,3,4,1,0,0,0,107,1400,20,4,3
5444,14,11,0,0,1,1,3,1,0,0,28,3,37,919,688,4,0
10155,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4,2
6845,8,8,0,0,2,0,3,30,0,1,40,6,249,1184,884,6,0
3998,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4,1
3628,9,4,0,0,2,1,3,4,0,1,10,0,63,640,498,4,1
1217,5,5,0,0,2,0,3,2,0,1,3,2,109,379,300,20,6
5949,0,1,0,0,2,0,3,4,0,1,10,0,63,999,737,4,1
8417,16,18,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
3596,6,6,0,0,2,1,8,4,1,0,12,5,21,630,490,7,2
2173,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2177,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
7727,9,10,0,0,2,0,3,4,0,1,2,1,156,1324,976,4,2
2186,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8,3
3495,1,15,0,0,2,0,3,4,0,1,8,2,82,606,470,4,0
8505,16,10,0,0,8,1,3,9,1,7,0,0,5,1354,1001,4,0
769,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4,11
775,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4,11
5534,5,17,0,0,0,1,3,0,0,0,0,0,13,916,686,13,11
5535,5,17,0,0,0,1,3,0,0,0,0,0,13,916,686,13,11
10342,6,10,0,0,2,1,3,4,3,1,0,0,5,696,311,4,1
4221,16,4,0,0,2,0,3,4,1,0,0,0,5,735,252,4,1
13378,16,10,0,0,0,0,3,0,0,1,1,0,12,2007,1483,4,3
1461,16,0,0,0,2,0,3,4,,6,0,0,5,402,314,4,1
4281,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4,1
12013,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
4458,17,17,0,0,2,1,3,4,1,2,46,1,81,774,604,4,2
2216,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
4155,16,4,0,0,2,1,3,4,0,7,0,0,5,735,252,4,1
12151,16,0,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4,1
8429,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
10351,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4,1
11474,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20,0
11482,6,6,0,0,2,0,3,4,0,1,0,0,0,1825,1355,20,0
12312,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
2399,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
12313,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
8107,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
12314,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
11315,6,,0,0,2,1,3,4,1,0,0,0,13,1776,18,8,0
3990,9,7,0,0,0,0,3,0,0,1,0,0,5,735,252,4,1
6427,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7,5
2942,16,4,0,0,0,0,3,0,0,1,10,0,169,437,311,4,1
8116,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4,1
2059,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7,3
2062,6,3,0,0,2,0,3,4,0,1,0,0,0,415,324,7,3
6425,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7,5
8117,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4,1
1667,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
1675,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4,1
6426,5,5,0,0,2,0,3,4,0,1,20,7,90,1045,771,7,5
11997,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
2183,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2185,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2187,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
9964,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
2188,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
8405,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
11798,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4,3
11804,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4,3
2895,1,15,0,0,2,0,3,4,0,1,34,1,50,431,334,4,2
1201,16,6,0,0,2,1,3,4,0,1,0,0,120,373,295,4,1
1663,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
12097,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
3633,9,4,0,0,2,1,3,4,0,1,0,0,120,641,498,4,1
2365,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
8512,1,15,0,0,2,0,3,2,0,1,48,0,114,1357,1003,20,2
2478,16,6,0,0,2,1,3,4,0,7,0,0,0,20,19,8,3
8113,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
10463,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
854,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4,2
1099,6,21,0,0,2,0,3,4,0,1,62,5,147,335,262,15,0
1982,5,5,0,0,2,0,3,4,0,1,0,0,161,406,318,4,1
3687,1,7,0,0,2,0,3,4,0,1,24,2,32,655,510,4,0
735,9,10,0,0,2,0,3,4,0,1,10,0,63,242,187,4,1
7757,10,1,0,0,2,0,3,2,0,1,1,0,12,1329,980,4,7
855,6,4,0,0,2,1,3,4,0,1,25,1,33,264,202,4,2
10931,6,6,0,0,2,0,3,4,0,1,15,1,103,1689,1248,4,2
2275,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
4001,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4,1
10900,16,10,0,0,2,0,3,0,0,1,0,0,143,1682,1245,4,1
13,1,0,0,0,0,1,2,0,2,0,0,0,5,6,6,2,1
8126,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
12098,9,15,0,0,0,0,3,0,0,1,0,0,5,1777,1320,4,1
856,6,4,0,0,2,1,3,4,0,1,25,1,33,264,202,4,2
12355,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
8478,16,10,0,0,2,1,3,4,0,1,0,0,5,1354,1001,4,1
12356,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
8479,9,15,0,0,0,0,3,0,0,1,0,0,5,1354,1001,4,1
8352,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4,1
4792,16,4,0,0,2,1,3,2,3,1,10,0,229,874,314,4,0
10718,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
1311,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7,3
1315,1,7,0,0,0,0,3,0,0,1,0,0,0,389,304,7,3
1674,9,7,0,0,0,0,3,0,0,1,0,0,5,402,314,4,1
4125,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4,1
744,16,6,0,0,2,0,3,4,0,1,10,0,63,244,187,4,1
13067,7,8,0,0,2,0,3,32,0,1,76,6,289,1957,1447,35,0
147,9,4,0,0,8,0,3,9,0,1,12,5,16,74,68,14,0
12035,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
148,9,4,0,0,8,1,3,9,0,1,12,5,16,74,68,14,0
12051,16,0,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
9962,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
8476,16,10,0,0,2,1,3,4,0,1,0,0,5,1354,1001,4,1
12727,9,15,0,0,0,0,3,0,0,1,0,0,5,1777,1320,4,1
2385,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
12269,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
193,6,6,0,0,2,0,3,2,0,1,0,0,0,86,78,8,3
11016,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4,2
11024,0,7,0,0,2,0,3,2,0,1,2,1,156,1706,1074,4,2
10388,6,10,0,0,2,0,3,4,1,2,0,0,5,696,311,4,1
12270,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
8811,6,0,0,0,2,0,3,4,1,0,0,0,107,1400,20,4,3
2386,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
8378,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
12005,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
2099,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
2245,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8,3
2100,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
4171,16,0,0,0,2,1,3,4,1,0,0,0,5,735,252,4,1
10207,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
436,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4,6
437,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4,6
10361,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
424,12,18,0,0,2,0,3,4,0,1,35,4,83,159,133,4,12
12070,16,10,0,0,2,1,3,4,1,0,0,0,5,1777,1320,4,1
3579,5,17,0,0,2,1,3,4,0,1,0,0,0,626,489,1,0
9983,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4,1
13118,7,8,0,0,2,0,3,4,0,1,0,0,71,1981,1465,5,0
8726,6,0,0,0,2,1,3,4,0,7,0,0,107,1400,20,4,3
8477,16,10,0,0,2,1,3,4,0,1,0,0,5,1354,1001,4,1
9984,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4,1
8099,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
8397,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
13142,17,3,0,0,2,0,3,4,0,1,0,0,0,1991,1471,4,3
13155,17,3,0,0,2,0,3,4,1,2,0,0,0,1989,1471,20,3
10110,17,17,0,0,2,0,3,4,0,1,51,1,94,1629,1204,30,11
12091,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
3872,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
13143,17,3,0,0,2,0,3,4,0,1,0,0,0,1991,1471,4,3
3634,9,4,0,0,2,1,3,4,0,1,0,0,120,641,498,4,1
6830,11,,0,0,0,1,3,0,0,0,0,0,0,1178,878,5,0
3873,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
3874,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
11972,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
4787,16,4,0,0,2,1,3,2,1,1,10,0,229,873,314,4,0
11307,6,5,0,0,2,1,3,2,0,7,0,0,13,1776,18,8,3
9136,6,6,0,0,2,0,3,4,0,1,0,0,107,1400,20,4,3
9137,6,6,0,0,2,0,3,4,0,1,0,0,107,1400,20,4,3
11354,0,7,0,0,2,0,3,2,0,1,51,1,94,1783,1325,4,2
191,7,19,0,0,8,0,3,9,0,1,9,6,48,84,76,15,0
2893,1,15,0,0,2,1,3,4,0,1,34,1,50,431,334,4,2
9991,6,10,0,0,2,1,3,4,0,1,0,0,5,696,311,4,1
5511,6,6,0,0,2,1,3,4,0,1,64,1,232,939,701,4,2
2896,1,15,0,0,2,1,3,4,0,1,34,1,50,431,334,4,2
9138,6,6,0,0,2,0,3,4,0,1,0,0,107,1400,20,4,3
2892,1,15,0,0,2,1,3,4,0,1,34,1,50,431,334,4,2
2894,1,15,0,0,2,1,3,4,0,1,34,1,50,431,334,4,2
1392,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4,1
22,6,6,0,0,2,0,2,2,2,1,7,4,8,12,11,4,1
4798,16,4,0,0,2,1,3,2,0,1,10,0,229,874,314,4,0
693,14,13,0,0,3,0,3,14,0,1,43,4,76,229,174,4,13
4530,16,10,0,0,2,1,3,4,0,1,0,0,160,786,611,4,0
5601,6,6,0,0,6,0,3,14,0,1,43,4,76,959,714,4,13
8130,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4,1
8131,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
328,1,15,0,0,2,0,3,4,0,1,8,2,77,136,117,1,4
5611,9,1,0,0,3,0,3,14,0,1,43,4,76,969,714,4,13
12291,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
12078,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
12292,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
12293,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
1423,16,4,0,0,2,1,3,4,0,7,0,0,5,402,314,4,1
5877,16,10,0,0,2,0,3,2,0,1,45,1,168,986,727,8,2
11128,1,10,0,0,2,0,3,4,0,1,10,0,61,1745,1295,5,4
2485,16,6,0,0,2,0,3,4,1,0,0,0,0,20,19,8,3
8474,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4,1
12700,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
3875,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
11152,0,9,0,0,2,1,3,4,0,1,52,11,98,1753,1302,4,1
3876,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
3877,0,1,0,0,6,1,3,6,0,1,26,8,43,695,543,4,6
4160,16,4,0,0,2,1,3,4,1,0,0,0,5,735,252,4,1
134,17,17,0,0,2,0,3,2,0,1,0,0,0,69,63,8,0
138,17,17,0,0,2,0,3,2,0,1,0,0,0,69,63,8,0
12095,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
1057,1,15,0,0,2,0,3,2,0,1,12,5,140,315,243,20,2
1967,5,5,0,0,2,1,3,4,0,1,0,0,161,407,318,4,1
9971,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
10429,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
1470,16,0,0,0,2,0,3,4,1,0,0,0,5,402,314,4,1
10430,6,10,0,0,2,1,3,4,0,7,0,0,5,696,311,4,1
13365,6,6,0,0,2,0,3,4,0,1,10,0,49,2004,1481,4,5
