ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
9389,16,10,0,0,2,0,3,2014,2,0,1,2017,7,4,8,1425,1053,4,1
9390,16,10,0,0,2,1,3,2015,2,0,1,2020,7,4,8,1425,1053,4,1
9391,0,7,0,0,2,1,3,2015,4,0,1,2025,73,4,262,1426,1054,4,0
9393,19,18,0,0,2,0,3,2005,4,0,4,2017,66,4,182,609,473,4,15
9394,19,18,0,0,2,0,3,2006,4,0,4,2016,66,4,182,609,473,4,15
9395,19,,0,0,3,1,3,2010,3,0,4,2015,66,4,182,609,473,4,15
9396,19,,0,0,3,1,3,2010,3,0,4,2018,66,4,182,609,473,4,15
9397,19,18,0,0,2,1,3,2009,2,0,4,2016,66,4,182,609,473,4,15
9398,19,18,0,0,6,1,3,2010,6,0,4,2017,66,4,182,609,473,4,15
9399,19,,0,0,3,1,3,2010,3,0,4,2018,66,4,182,609,473,4,15
9400,0,7,0,0,2,0,3,2010,4,0,1,2020,16,5,95,1429,868,4,2
9401,0,7,0,0,2,0,3,2010,4,0,1,1940,16,5,95,1429,868,4,2
9402,0,7,0,0,2,0,3,2015,4,0,1,2018,16,5,95,1429,868,4,2
9403,0,7,0,0,2,1,3,2015,4,0,1,2020,16,5,95,1429,868,4,2
9404,0,7,0,0,2,1,3,2015,4,0,1,2025,16,5,95,1429,868,4,2
9405,0,7,0,0,2,1,3,2015,4,0,1,1935,16,5,95,1429,868,4,2
9406,0,7,0,0,2,1,3,2015,4,0,1,1945,16,5,95,1429,868,4,2
9407,10,14,0,0,2,1,3,2012,4,0,1,2020,26,8,43,1430,1057,4,0
9408,3,1,0,0,2,0,3,2008,4,0,1,2018,6,5,7,1431,1058,4,0
9409,3,1,0,0,2,0,3,2010,4,0,1,2015,6,5,7,1431,1058,4,0
9410,9,15,0,0,2,0,3,2006,4,0,1,1941,1,0,12,1432,990,4,3
9411,9,15,0,0,2,0,3,2006,4,0,1,1936,1,0,12,1432,990,4,3
9412,9,15,0,0,2,0,3,2007,4,0,1,2017,1,0,12,1432,990,4,3
9413,9,15,0,0,2,0,3,2008,4,0,1,2018,1,0,12,1432,990,4,3
9414,9,15,0,0,2,0,3,2008,4,0,1,2019,1,0,12,1432,990,4,3
9415,0,7,0,0,1,1,3,2008,1,0,0,1938,1,0,12,1432,990,4,3
9416,9,15,0,0,2,0,3,2010,4,0,1,2020,1,0,12,1432,990,4,3
9417,9,15,0,0,2,0,3,2010,4,0,1,1940,1,0,12,1432,990,4,3
9418,9,15,0,0,2,0,3,2013,4,0,1,1943,1,0,12,1432,990,4,3
9419,9,15,0,0,2,0,3,2012,4,0,1,2022,1,0,12,1432,990,4,3
9420,9,15,0,0,2,0,3,2012,4,0,1,1942,1,0,12,1432,990,4,3
9422,1,15,0,0,2,0,3,1997,4,0,1,2027,1,0,1,1434,990,4,3
9423,1,15,0,0,2,0,3,2001,4,0,1,1931,1,0,1,1434,990,4,3
9424,9,15,0,0,4,0,3,2005,6,3,0,2017,1,0,1,1435,990,4,0
9425,9,15,0,0,4,0,3,2005,6,3,0,2017,1,0,1,1435,990,4,0
9426,9,15,0,0,4,0,3,2005,6,3,0,2017,1,0,1,1435,990,4,0
9427,9,15,0,0,4,0,3,2005,6,3,0,2017,1,0,1,1435,990,4,0
9433,9,7,0,0,2,0,3,2008,4,3,0,2017,1,0,1,1436,990,4,3
9436,9,7,0,0,2,0,3,2008,4,3,0,2017,1,0,1,1436,990,4,3
9437,9,7,0,0,2,0,3,2008,4,3,0,2017,1,0,1,1436,990,4,3
9440,1,15,0,0,2,0,3,1998,4,0,1,2028,74,4,263,1437,1060,4,2
9441,1,15,0,0,2,0,3,2007,4,0,1,2017,74,4,263,1437,1060,4,2
9442,1,15,0,0,2,0,3,2010,4,0,1,1940,74,4,263,1437,1060,4,2
9443,1,15,0,0,2,1,3,2014,4,0,1,2021,74,4,263,1437,1060,4,2
9444,1,15,0,0,2,1,3,2014,4,0,1,1944,74,4,263,1437,1060,4,2
9445,9,15,0,0,6,0,3,2013,14,0,1,2026,43,4,76,1438,1061,4,13
9446,3,2,0,0,3,0,3,2013,14,0,1,2022,43,4,76,1439,1061,4,13
9447,9,4,0,0,2,0,3,2005,4,0,1,2017,48,0,200,1392,1035,4,14
9448,9,4,0,0,2,0,3,2007,4,0,1,2017,48,0,200,1392,1035,4,14
9449,14,11,0,0,2,1,3,2010,2,0,1,2022,23,1,264,1440,1062,4,10
9450,14,11,0,0,2,1,3,2012,2,0,1,2024,23,1,264,1440,1062,4,10
9451,14,11,0,0,2,1,3,2015,2,0,1,2023,23,1,264,1440,1062,4,10
9452,14,11,0,0,2,1,3,2015,2,0,1,2024,23,1,264,1440,1062,4,10
9453,14,11,0,0,2,1,3,2015,2,0,1,2025,23,1,264,1440,1062,4,10
9454,0,15,0,0,2,0,3,2010,4,0,1,2021,48,0,200,1441,1063,4,14
9455,0,15,0,0,2,1,3,2013,4,0,1,2023,48,0,200,1441,1063,4,14
9456,0,15,0,0,2,1,3,2015,4,0,1,2025,48,0,200,1441,1063,4,14
9457,11,12,0,0,2,1,3,2014,2,0,1,2019,60,5,142,1442,1064,4,0
9458,1,15,0,0,2,0,3,2010,4,0,1,2020,48,0,200,1443,1065,4,14
9459,1,15,0,0,2,0,3,2010,4,0,1,2017,48,0,200,1443,1065,4,14
9460,1,15,0,0,2,1,3,2010,4,0,1,2021,48,0,200,1443,1065,4,14
9461,1,15,0,0,2,1,3,2011,4,0,1,2022,48,0,200,1443,1065,4,14
9462,1,15,0,0,2,1,3,2011,4,0,1,1941,48,0,200,1443,1065,4,14
9463,1,15,0,0,2,1,3,2012,4,0,1,2019,48,0,200,1443,1065,4,14
9464,1,15,0,0,2,0,3,2012,4,0,1,2018,48,0,200,1443,1065,4,14
9465,1,15,0,0,2,1,3,2012,4,0,1,2023,48,0,200,1443,1065,4,14
9466,1,15,0,0,2,1,3,2012,4,0,1,1943,48,0,200,1443,1065,4,14
9467,1,15,0,0,2,1,3,2013,4,0,1,2024,48,0,200,1443,1065,4,14
9468,1,15,0,0,2,1,3,2015,4,0,1,2025,48,0,200,1443,1065,4,14
9469,17,6,0,0,2,0,3,2011,4,0,1,2021,23,1,64,1444,1066,4,0
9470,3,9,0,0,2,0,3,2007,4,0,1,2017,23,1,64,1445,1067,4,0
9471,1,15,0,0,2,1,3,2013,2,0,1,2023,48,0,200,1446,1068,4,0
9472,1,15,0,0,2,1,3,2014,2,0,1,2021,48,0,200,1446,1068,4,0
9473,4,18,0,0,2,0,3,1997,4,0,1,2027,26,8,34,1447,1069,4,0
9474,4,18,0,0,2,0,3,1998,4,0,1,2018,26,8,34,1448,1069,4,0
9475,12,12,0,0,2,1,3,2014,2,0,1,2022,2,1,156,1449,1070,4,12
9476,11,13,0,0,2,1,3,2012,2,0,1,2018,11,3,18,1450,1071,4,0
9477,13,14,0,0,2,1,3,2014,2,0,1,2021,3,2,265,1451,1072,4,0
9478,9,4,0,0,2,0,3,2012,4,0,1,2022,45,1,125,1452,1073,5,2
9479,9,4,0,0,2,0,3,2012,4,0,1,2017,45,1,125,1452,1073,5,2
9480,9,4,0,0,2,0,3,2012,4,0,1,2023,45,1,125,1452,1073,5,2
9481,9,4,0,0,2,0,3,2012,4,0,1,1942,45,1,125,1452,1073,5,2
9482,0,7,0,0,2,0,3,1998,2,0,1,2028,2,1,156,1453,1074,4,2
9483,0,7,0,0,2,1,3,2011,4,0,1,2021,2,1,156,1453,1074,4,2
9484,0,7,0,0,2,0,3,2012,4,0,1,2017,2,1,156,1453,1074,4,2
9485,0,7,0,0,2,1,3,2012,4,0,1,2022,2,1,156,1453,1074,4,2
9486,4,18,0,0,3,1,3,2014,3,0,1,2020,2,1,156,1453,1074,4,2
9487,0,15,0,0,3,1,3,2015,3,0,1,2025,2,1,156,1453,1074,4,2
9488,0,7,0,0,2,1,3,2015,2,0,1,1935,2,1,156,1453,1074,4,2
9489,0,7,0,0,2,1,3,2015,2,0,1,1945,2,1,156,1453,1074,4,2
9490,0,7,0,0,2,1,3,2015,2,0,1,2025,2,1,156,1453,1074,4,2
9491,0,7,0,0,2,1,3,2015,2,0,1,2020,2,1,156,1453,1074,4,2
9492,0,7,0,0,2,1,3,2015,2,0,1,2022,2,1,156,1453,1074,4,2
9493,0,7,0,0,2,0,3,2015,2,0,1,2017,2,1,156,1453,1074,4,2
9494,0,7,0,0,2,0,3,2015,2,0,1,2018,2,1,156,1453,1074,4,2
9495,0,7,0,0,2,0,3,2003,2,0,1,1932,2,1,156,1453,1074,4,2
9496,0,7,0,0,2,0,3,2009,2,0,1,1939,2,1,156,1453,1074,4,2
9498,9,10,0,0,2,1,3,2015,2,0,5,2025,4,3,17,1455,1076,4,4
9499,9,10,0,0,2,1,3,2015,2,0,1,2025,4,3,17,1455,1076,4,4
9500,8,,0,0,8,0,3,2015,9,0,1,2025,17,1,137,1456,1077,4,0
9501,14,9,0,0,1,0,3,2004,1,1,1,2029,8,2,82,1457,244,4,0
9502,19,18,0,0,2,1,3,2012,2,0,4,2019,4,3,17,1458,1078,4,15
9503,19,18,0,0,2,1,3,2013,2,0,4,2021,4,3,17,1458,1078,4,15
9504,19,18,0,0,2,1,3,2013,2,0,4,2021,4,3,17,1458,1078,4,15
9505,19,18,0,0,2,1,3,2014,2,0,4,2022,4,3,17,1458,1078,4,15
9506,6,5,0,0,2,0,3,1991,4,0,1,2021,2,1,2,1459,1079,4,0
9507,6,5,0,0,2,0,3,1997,4,0,1,2027,2,1,2,1459,1079,4,0
9508,6,5,0,0,2,0,3,2010,4,0,1,2020,2,1,2,1459,1079,4,0
9509,6,5,0,0,2,1,3,2013,4,0,1,2023,2,1,2,1459,1079,4,0
9510,6,5,0,0,2,1,3,2015,4,0,1,2025,2,1,2,1459,1079,4,0
9511,6,5,0,0,2,0,3,2015,4,0,1,2018,2,1,2,1459,1079,4,0
9512,4,14,0,0,2,0,3,1998,4,0,1,2028,17,1,73,1460,1080,4,0
9513,13,16,0,0,2,1,3,2011,2,0,1,2018,17,1,73,1460,1080,4,8
9514,13,16,0,0,2,1,3,2011,2,0,1,2021,17,1,73,1460,1080,4,8
9515,13,16,0,0,2,1,3,2011,2,0,1,2019,17,1,73,1460,1080,4,8
9516,13,16,0,0,2,1,3,2013,2,0,1,2022,17,1,73,1460,1080,4,8
9517,13,16,0,0,2,1,3,2013,2,0,1,2020,17,1,73,1460,1080,4,8
9518,13,16,0,0,2,0,3,2013,2,0,1,2018,17,1,73,1460,1080,4,8
9519,1,15,0,0,2,0,3,2009,4,0,1,2019,4,3,4,205,171,4,4
9520,1,15,0,0,2,0,3,2009,4,0,1,1940,4,3,4,205,171,4,4
9521,1,15,0,0,2,0,3,2010,4,0,1,1941,4,3,4,205,171,4,4
9522,1,15,0,0,2,0,3,2014,4,0,1,2017,4,3,4,205,171,4,4
9523,1,15,0,0,2,1,3,2014,4,0,1,2024,4,3,4,205,171,4,4
9524,9,15,0,0,2,0,3,2007,4,0,1,2017,49,9,128,1461,731,4,6
9525,9,15,0,0,2,0,3,2008,4,0,1,2018,49,9,128,1461,731,4,6
9526,9,15,0,0,2,0,3,2010,4,0,1,2020,49,9,128,1461,731,4,6
9527,9,15,0,0,2,0,3,2011,4,0,1,2021,49,9,128,1461,731,4,6
9528,9,15,0,0,2,0,3,2011,4,0,1,2021,49,9,128,1461,731,4,6
9529,9,15,0,0,2,0,3,2011,4,0,1,1941,49,9,128,1461,731,4,6
9530,9,15,0,0,2,0,3,2011,4,0,1,2021,49,9,128,1461,731,4,6
9531,9,15,0,0,2,0,3,2012,4,0,1,2017,49,9,128,1461,731,4,6
9532,9,15,0,0,2,0,3,2012,4,0,1,2022,49,9,128,1461,731,4,6
9533,9,15,0,0,2,0,3,2014,4,0,1,2019,49,9,128,1461,731,4,6
9534,0,7,0,0,2,1,3,2015,4,0,1,2025,6,5,266,1462,1081,4,2
9535,12,14,0,0,6,1,3,2015,6,0,1,2020,8,2,155,495,386,4,9
9536,12,14,0,0,6,1,3,2012,6,0,1,2020,8,2,155,495,386,4,9
9537,15,13,0,0,6,1,3,2010,6,0,1,2018,8,2,155,495,386,4,9
9538,15,20,0,0,3,1,3,2011,3,0,1,2020,8,2,155,1463,386,4,9
9543,0,7,0,0,2,1,3,2012,2,0,1,2020,28,3,37,1465,594,4,4
9544,0,7,0,0,2,1,3,2014,2,0,1,2022,28,3,37,1465,594,4,4
9550,2,2,0,0,2,1,3,2010,4,0,1,2021,4,3,4,1466,1082,4,0
9551,2,2,0,0,2,1,3,2014,4,0,1,2024,4,3,4,1466,1082,4,0
9552,2,2,0,0,2,1,3,2015,4,0,1,2025,4,3,4,1466,1082,4,0
9553,10,11,0,0,2,1,3,2015,4,0,1,2023,64,1,167,1467,1083,4,10
9556,0,1,0,0,2,0,3,2010,4,0,1,2020,6,5,267,1468,1084,4,2
9557,10,11,0,0,2,0,3,1994,4,0,1,2024,64,1,167,1467,1083,4,10
9558,4,18,0,0,2,0,3,1996,4,0,4,2003,35,4,231,1469,1085,4,0
9559,4,18,0,0,2,0,3,1997,4,0,1,2017,66,4,215,1470,1086,4,0
9560,3,16,0,0,2,1,3,2014,2,0,1,2021,66,4,215,1471,1086,4,0
9561,12,12,0,0,2,1,3,2013,4,0,1,2021,1,0,44,1472,1087,4,0
9562,1,15,0,0,2,0,3,2009,2,0,1,2019,60,5,142,1473,1088,17,0
9563,1,15,0,0,2,0,3,2013,2,0,1,2023,60,5,142,1473,1088,17,0
9564,3,11,0,0,2,1,3,2012,2,0,1,2020,28,3,37,1474,1089,4,0
9565,3,18,0,0,2,1,3,2013,2,0,1,2020,64,1,268,1475,1090,4,10
9566,3,11,0,0,2,1,3,2015,2,0,1,2022,64,1,268,1475,1090,4,10
9567,6,6,0,0,2,0,3,2006,4,0,1,1936,35,4,189,1476,1091,4,2
9568,6,6,0,0,2,1,3,2010,4,0,1,2020,35,4,189,1476,1091,4,2
9569,6,6,0,0,2,1,3,2010,4,0,1,1940,35,4,189,1476,1091,4,2
9570,6,6,0,0,2,1,3,2011,4,0,1,1941,35,4,189,1476,1091,4,2
9571,6,6,0,0,2,1,3,2011,4,0,1,2021,35,4,189,1476,1091,4,2
9572,6,6,0,0,2,1,3,2013,4,0,1,2023,35,4,189,1476,1091,4,2
9573,6,6,0,0,2,1,3,2013,4,0,1,1943,35,4,189,1476,1091,4,2
9574,6,6,0,0,2,1,3,2013,4,0,1,2018,35,4,189,1476,1091,4,2
9575,6,6,0,0,2,1,3,2013,4,0,1,2024,35,4,189,1476,1091,4,2
9576,6,6,0,0,2,1,3,2013,4,0,1,1944,35,4,189,1476,1091,4,2
9577,6,6,0,0,2,1,3,2014,4,0,1,2019,35,4,189,1476,1091,4,2
9578,6,6,0,0,2,1,3,2014,4,0,1,1945,35,4,189,1476,1091,4,2
9579,6,6,0,0,2,1,3,2015,4,0,1,2022,35,4,189,1476,1091,4,2
9580,6,6,0,0,2,1,3,2015,4,0,1,1946,35,4,189,1476,1091,4,2
9581,6,6,0,0,2,1,3,2015,4,0,1,2025,35,4,189,1476,1091,4,2
9583,14,14,0,0,4,1,3,2012,6,0,3,2019,20,7,90,1478,942,4,0
9584,14,14,0,0,4,1,3,2012,6,0,3,2026,20,7,90,1478,942,4,0
9585,6,6,0,0,2,0,3,1998,4,0,1,2028,6,5,7,1479,151,4,0
9586,6,6,0,0,2,0,3,2006,4,0,1,1936,42,5,96,181,151,4,2
9587,6,6,0,0,2,0,3,2007,4,0,1,2017,42,5,96,181,151,4,2
9588,6,6,0,0,2,0,3,2007,4,0,1,1937,42,5,96,181,151,4,2
9589,6,6,0,0,2,0,3,2008,4,0,1,2018,42,5,96,181,151,4,2
9590,6,6,0,0,2,0,3,2009,4,0,1,2019,42,5,96,181,151,4,2
9591,6,6,0,0,2,0,3,2011,4,0,1,2021,42,5,96,181,151,4,2
9592,6,6,0,0,2,0,3,2011,4,0,1,1941,42,5,96,181,151,4,2
9593,6,6,0,0,2,0,3,2013,4,0,1,2023,42,5,96,181,151,4,2
9597,6,5,0,0,2,1,3,2011,4,0,1,2021,2,1,190,1480,1093,4,0
9598,11,16,0,0,2,1,3,2015,4,0,1,2023,52,11,98,1481,1094,4,0
9599,10,2,0,0,2,1,3,2012,2,0,1,2020,12,5,16,1482,1095,4,0
9600,10,2,0,0,2,1,3,2013,2,0,1,2021,12,5,16,1482,1095,4,0
9601,11,16,0,0,6,1,3,2012,6,0,1,2017,3,2,212,1483,1096,4,0
9602,17,1,0,0,2,0,3,2007,4,0,1,2017,34,1,56,1484,1097,4,2
9603,17,1,0,0,2,1,3,2010,4,0,1,1940,34,1,56,1484,1097,4,2
9604,17,1,0,0,2,0,3,2013,4,0,1,2020,34,1,56,1484,1097,4,2
9605,17,1,0,0,2,0,3,2013,4,0,1,2023,34,1,56,1484,1097,4,2
9606,0,15,0,0,2,0,3,2007,4,0,1,2017,48,0,243,1485,1098,4,1
9607,0,15,0,0,2,1,3,2007,4,0,1,2018,48,0,243,1485,1098,4,1
9608,0,15,0,0,2,1,3,2012,4,0,1,2022,48,0,243,1485,1098,4,1
9609,0,15,0,0,2,1,3,2013,4,0,1,2023,48,0,243,1485,1098,4,1
9610,0,15,0,0,2,1,3,2014,4,0,1,2024,48,0,243,1485,1098,4,1
9612,1,15,0,0,2,1,3,2011,2,0,1,2020,48,0,243,1487,1100,4,14
9613,1,15,0,0,2,1,3,2012,4,0,1,2021,48,0,243,1487,1100,4,14
9614,1,15,0,0,2,1,3,2012,4,0,1,2022,48,0,243,1488,1100,4,14
9615,1,15,0,0,2,1,3,2012,4,0,1,2023,48,0,243,1487,1100,4,14
9616,1,15,0,0,2,1,3,2013,4,0,1,2023,48,0,243,1487,1100,4,14
9617,1,15,0,0,2,1,3,2015,4,0,1,2025,48,0,243,1487,1100,4,14
9618,13,11,0,0,6,1,3,2013,6,0,1,2021,35,4,187,1489,1101,4,12
9619,6,4,0,0,2,0,3,2002,4,0,1,1932,10,0,108,1403,20,4,0
9620,6,4,0,0,2,0,3,2002,4,0,1,1932,10,0,108,1403,20,4,0
9621,15,12,0,0,2,0,3,2005,2,0,1,2016,32,4,46,1490,1102,4,9
9622,15,12,0,0,2,0,3,2006,2,0,1,2016,32,4,46,1490,1102,4,9
9623,15,12,0,0,2,0,3,2006,2,0,1,2017,32,4,46,1490,1102,4,9
9624,15,12,0,0,2,0,3,2011,2,0,1,2015,32,4,46,1490,1102,4,9
9625,11,2,0,0,6,1,3,2012,6,0,1,2020,32,4,46,1490,1102,4,9
9626,15,14,0,0,3,1,3,2012,3,0,1,2020,32,4,46,1490,1102,4,9
9627,12,2,0,0,6,0,3,2011,6,0,1,2021,32,4,46,1490,1102,4,9
9628,12,2,0,0,6,0,3,2011,6,0,1,2021,32,4,46,1490,1102,4,9
9629,15,12,0,0,2,1,3,2014,2,0,1,2019,32,4,46,1490,1102,4,9
9630,15,12,0,0,2,1,3,2014,2,0,1,2019,32,4,46,1490,1102,4,9
9631,8,,0,0,2,0,3,2013,4,0,1,2023,23,1,150,1491,1103,4,5
9632,13,2,0,0,2,1,3,2013,4,0,1,2021,13,0,19,1492,1104,4,0
9633,17,3,0,0,2,0,3,2010,4,0,1,2020,0,0,0,22,20,8,3
9634,17,3,0,0,2,0,3,2011,4,0,1,2021,0,0,0,22,20,8,3
9635,17,3,0,0,2,0,3,2013,4,0,1,2018,0,0,0,22,20,8,3
9636,12,12,0,0,2,1,3,2013,4,0,3,2019,35,4,187,1493,1101,4,12
9637,12,13,0,0,2,1,3,2014,4,0,3,2019,1,0,44,1494,1087,4,0
9638,6,10,0,0,2,0,3,2008,4,0,1,2018,37,5,138,1495,1105,4,0
9639,6,10,0,0,2,0,3,2010,4,0,1,2022,37,5,138,1495,1105,4,0
9640,2,1,0,0,2,1,3,2011,4,0,1,2019,3,2,109,1496,1106,4,0
9641,11,14,0,0,2,1,3,2013,2,0,1,2020,3,2,269,1497,1107,1,0
9642,10,14,0,0,2,0,3,2012,2,0,1,2021,29,8,154,1498,1108,4,0
9643,2,2,0,0,6,0,3,2012,6,0,1,2019,29,8,154,1499,1108,4,0
9644,9,7,0,0,2,0,3,2003,4,0,1,2018,23,1,64,1500,1109,4,3
9645,9,7,0,0,2,0,3,2008,4,0,1,2018,23,1,64,1501,1109,4,3
9646,9,7,0,0,2,0,3,2008,4,0,1,1938,23,1,64,1501,1109,4,3
9647,9,7,0,0,2,1,3,2012,4,0,1,2022,23,1,64,1501,1109,4,3
9648,9,7,0,0,2,1,3,2012,4,0,1,1942,23,1,64,1501,1109,4,3
9649,9,7,0,0,2,0,3,2014,4,0,1,2019,23,1,64,1501,1109,4,3
9650,9,7,0,0,2,1,3,2014,4,0,1,2024,23,1,64,1501,1109,4,3
9651,9,7,0,0,2,1,3,2014,4,0,1,1944,23,1,64,1501,1109,4,3
9653,9,4,0,0,2,0,3,2014,2,0,1,2019,12,5,199,1503,1111,4,2
9654,9,4,0,0,2,1,3,2014,2,0,1,2024,12,5,199,1503,1111,4,2
9655,9,4,0,0,2,1,3,2015,2,0,1,2022,12,5,199,1503,1111,4,2
9656,0,4,0,0,0,0,3,2010,0,0,1,2020,0,0,160,1504,1112,4,1
9657,1,4,0,0,2,1,3,2013,4,0,1,2018,0,0,160,1504,1112,4,1
9658,3,15,0,0,1,1,3,1997,12,1,2,2027,0,0,160,1505,1112,4,0
9659,2,9,0,0,2,1,3,2012,2,0,1,2021,75,5,270,1506,1113,4,0
9660,2,9,0,0,2,1,3,2014,2,0,1,2021,75,5,270,1506,1113,4,0
9661,9,10,0,0,2,1,3,2014,4,0,1,2019,0,0,160,1507,1112,4,1
9662,9,10,0,0,2,1,3,2014,4,0,1,2017,0,0,160,1507,1112,4,1
9663,9,10,0,0,2,1,3,2015,4,0,1,2018,0,0,160,1507,1112,4,1
9664,9,10,0,0,2,1,3,2015,4,0,1,2020,0,0,160,1507,1112,4,1
9665,9,10,0,0,2,0,3,2015,4,0,1,2018,0,0,160,1507,1112,4,1
9666,9,10,0,0,2,1,3,2015,4,0,1,2020,0,0,160,1507,1112,4,1
9667,1,4,0,0,0,0,3,1998,0,0,1,2018,0,0,160,1507,1112,4,1
9668,1,,0,0,0,0,3,2004,0,0,1,2019,0,0,160,1507,1112,4,1
9669,14,16,0,0,7,1,3,2011,2,0,1,2021,8,2,82,1508,1114,4,9
9670,14,11,0,0,2,1,3,2013,2,0,1,2020,8,2,82,1508,1114,4,9
9671,14,11,0,0,2,1,3,2014,2,0,1,2022,8,2,82,1508,1114,4,9
9673,9,15,0,0,2,0,3,2004,4,0,1,2019,4,3,146,1510,1116,1,4
9674,9,15,0,0,2,0,3,2007,4,0,1,2017,4,3,146,1510,1116,1,4
9675,9,15,0,0,2,0,3,2007,4,0,1,1937,4,3,146,1510,1116,1,4
9676,9,15,0,0,2,0,3,2009,4,0,1,2019,4,3,146,1510,1116,1,4
9677,9,15,0,0,2,1,3,2012,4,0,1,2022,4,3,146,1510,1116,1,4
9678,9,15,0,0,2,1,3,2014,4,0,1,2024,4,3,146,1510,1116,1,4
9680,16,10,0,0,2,0,3,2009,2,0,1,2019,52,11,98,1512,1118,10,11
9681,16,10,0,0,2,0,3,2012,2,0,1,2017,52,11,98,1513,1118,10,11
9682,16,10,0,0,2,0,3,2012,2,0,1,2022,52,11,98,1513,1118,10,11
9683,16,10,0,0,2,0,3,2014,2,0,1,2017,52,11,98,1514,1118,9,11
9684,16,10,0,0,2,0,3,2014,2,0,1,2024,52,11,98,1514,1118,9,11
9685,16,10,0,0,2,0,3,2009,2,0,1,2019,52,11,98,1515,1118,10,11
9688,16,10,0,0,2,0,3,2012,2,0,1,2017,52,11,98,1518,1118,10,11
9689,16,10,0,0,2,0,3,2012,2,0,1,2022,52,11,98,1518,1118,10,11
9690,1,15,0,0,2,0,3,2009,4,0,1,2019,66,4,215,1519,1119,4,14
9691,1,15,0,0,2,1,3,2011,4,0,1,2021,66,4,215,1519,1119,4,14
9692,1,15,0,0,2,1,3,2013,4,0,1,2023,66,4,215,1519,1119,4,14
9693,11,18,0,0,6,1,3,2011,6,0,1,2016,21,5,253,1520,1120,5,11
9694,2,1,0,0,2,1,3,2013,2,0,1,2022,41,8,124,1521,1121,4,0
9695,2,1,0,0,2,1,3,2014,2,0,1,2018,41,8,124,1521,1121,4,0
9696,12,12,0,0,6,1,3,2010,6,0,1,2016,67,4,271,1522,1122,4,0
9697,0,,0,0,6,1,3,2011,6,0,1,2021,28,3,37,1523,1123,4,0
9698,14,11,0,0,1,1,3,2005,12,1,0,1965,10,0,61,1524,96,4,7
9699,14,11,0,0,1,1,3,2005,12,0,0,1965,10,0,61,1525,96,4,7
9700,1,4,0,0,2,0,3,1998,2,0,1,2028,8,2,77,1526,1124,4,4
9701,6,5,0,0,2,0,3,2011,4,0,1,2021,0,0,0,1527,101,5,3
9702,6,5,0,0,2,0,3,2012,4,0,1,2017,0,0,0,1527,101,5,3
9703,1,15,0,0,0,0,3,2013,0,0,1,2023,0,0,0,1527,101,5,3
9704,6,5,0,0,2,0,3,2014,4,0,1,2019,0,0,0,1527,101,5,3
9706,8,8,0,0,4,0,3,2012,5,0,1,2022,0,0,0,1527,101,5,0
9707,8,8,0,0,4,0,3,2012,5,0,1,2022,0,0,0,1527,101,5,0
9708,11,14,0,0,4,1,3,2013,3,0,1,2018,8,2,155,1529,1125,17,9
9709,11,14,0,0,4,1,3,2014,3,0,1,2019,8,2,155,1529,1125,17,9
9710,6,5,0,0,2,0,3,2015,4,0,1,2018,0,0,0,1527,101,5,3
9711,6,5,0,0,2,0,3,2015,4,0,1,2020,0,0,0,1527,101,5,3
9712,6,5,0,0,2,0,3,2015,4,0,1,2018,0,0,0,1527,101,5,3
9713,6,5,0,0,2,0,3,2015,4,0,1,2020,0,0,0,1527,101,5,3
9714,6,5,0,0,2,0,3,2015,4,0,1,2018,0,0,0,1527,101,5,3
9715,6,5,0,0,2,0,3,2015,4,0,1,2020,0,0,0,1527,101,5,3
9716,6,5,0,0,2,0,3,2015,4,0,1,2018,0,0,0,1527,101,5,3
9717,6,5,0,0,2,0,3,2015,4,0,1,2020,0,0,0,1527,101,5,3
9718,14,14,0,0,2,1,3,2012,4,0,1,2020,36,9,272,1530,1126,4,10
9719,14,16,0,0,2,0,3,2006,4,0,1,2016,48,0,273,1531,1127,4,7
9720,14,16,0,0,2,0,3,2007,4,0,1,2017,48,0,273,1531,1127,4,7
9721,14,16,0,0,2,0,3,2012,4,0,1,2017,48,0,273,1531,1127,4,7
9722,14,16,0,0,2,0,3,2012,4,0,1,2018,48,0,273,1531,1127,4,7
9723,14,16,0,0,2,1,3,2013,4,0,1,2016,48,0,273,1531,1127,4,7
9724,14,16,0,0,2,1,3,2013,4,0,1,2018,48,0,273,1531,1127,4,7
9725,14,16,0,0,2,1,3,2014,4,0,1,2019,48,0,273,1531,1127,4,7
9726,14,16,0,0,2,1,3,2014,4,0,1,2017,48,0,273,1531,1127,4,7
9727,1,,0,0,4,1,3,2015,6,0,1,2025,14,5,242,1532,1128,4,0
9728,1,,0,0,4,1,3,2015,6,0,1,1935,14,5,242,1532,1128,4,0
9729,1,,0,0,4,1,3,2015,6,0,1,1940,14,5,242,1532,1128,4,0
9730,12,12,0,0,2,1,3,2011,2,0,1,2019,23,1,31,1533,1129,4,10
9731,1,4,0,0,2,0,3,2009,2,0,1,2019,20,7,29,1534,837,3,5
9732,13,16,0,0,2,1,3,2012,2,0,1,2020,3,2,3,1535,1130,1,0
